entidad,municipio,PC1,PC2,PC3,PC4,PC5,PC6,n_hogares,gasto_median
8,7,0.5562449705877794,-1.6048158219230846,-0.2945685796104601,-0.4198882196742419,-1.8484933703685673,-0.2713897098029953,67,11871.38
8,8,-2.3159408372474544,-0.4985511672895696,-1.5616563758879074,0.11435166174475042,-1.3911475570829992,1.8622220027274914,46,7957.605
8,9,-1.229159392572432,-0.9876346071257504,0.027396065150823712,0.7950098068202405,-1.9134157133280305,0.0961667482523841,65,15231.050000000001
8,10,0.4986444592255519,-3.3487509009939633,-0.19823764522398302,0.19150085475016404,-0.1210420785963634,-0.8819518748906866,20,14408.064999999999
8,11,-0.008776290556598842,-2.465637502268064,0.6001807378046649,0.31507018641756795,0.07506279971284144,-0.3374378628635447,23,21770.27
8,12,-0.1465616416553474,-1.6105285690655156,-0.029872244491096156,-0.07887212938814014,-0.6581700450045131,0.08791201331360474,67,23988.42
8,13,1.4384355830108637,-2.276910495097772,0.1776624415157543,-0.6071468461290757,0.10834949342704808,0.014763468930130051,41,18921.34
8,17,2.0869351883699143,-1.622927442189063,-0.43325026185746834,-0.688228010032198,-0.15649541068190326,0.09821503541948354,282,30498.05
8,19,2.654897876853246,-0.659604900145891,-0.6269860278523499,-0.31875800320453906,-0.42925459485664447,0.23724093863927104,879,44397.35
8,21,2.6943604407617423,-1.4098005290334499,-0.3970731854880166,0.18437762946845307,-0.13475602622999194,-0.16340364463005133,138,33779.795
8,22,-0.3299859424897821,-2.058528466293479,-0.0977921982986677,-0.5824532412122819,-0.031065285652512653,0.47912054355073647,40,21659.32
8,26,0.56640132605609,-2.1669497945888274,-0.1249383805799506,-0.6995643985683273,-0.2773613431032741,-0.5481487693464177,44,30223.894999999997
8,27,0.20861153806604366,-1.0703489802939896,-1.5878379531853775,-0.6622902805654824,-1.51840890154108,0.7101815852937662,106,13163.76
8,29,-0.2665140938531915,-1.8555538104619287,-0.9313445631022961,0.4598179407329217,-1.5504956656181808,0.010994441606447828,69,12692.74
8,31,1.6630944392677514,-0.8475141779138398,-1.2855585128203064,-0.26464381283993643,-0.5207614370314476,0.2685135156158117,102,23841.035
8,32,2.6167424145872187,-0.26014688711037826,-1.1890389526574072,-0.1589242578180305,-0.40218904064192623,1.2296137485117637,112,44330.435
8,35,1.637891695754982,-1.5027384850454406,-0.1423698192215478,-1.742165872394029,-0.07017360129991884,0.14525898382803287,60,25367.87
8,36,1.1989565041602228,-0.24151084340920337,0.5446789561043306,0.9490392013357025,-0.23136574650076006,0.2348507553014135,22,26826.5
8,37,2.590731549449952,-0.4821700328050241,-1.191364065173077,-0.08026924522674063,-0.9015488776927152,-0.3233608931833665,1367,35640.44
8,38,1.659207575053991,-2.1160788659623355,-0.6608804548756804,-1.2004905650369533,-0.19393473428434704,-0.3654072314381154,44,22506.11
8,39,2.0947174002940168,0.1099566648923119,-1.297399388554277,-0.3360650184740309,0.5659129008169996,2.2788396264039106,21,24972.89
8,40,1.2498877400216601,-2.0667748140312003,0.6483670767814359,-0.6349772602270242,0.7730178161461578,-1.072115400561614,20,19512.059999999998
8,43,-0.3121630993097534,-0.8376549121398634,0.3407525972321078,-1.7252991553933876,-1.0621216673160536,-0.37421807945819796,46,21045.575
8,44,1.495572863925977,-1.048437031759611,-0.12696591252945114,-0.07775646475181935,-0.6680080568908054,0.007134401277438992,23,37449.56
8,45,2.024272144491815,-1.4500940192852125,-0.8206843788232023,-0.5805340950896587,-1.0552084114249698,-0.25692515191713045,130,28107.82
8,48,1.4135829761421799,-1.4506148635949063,-0.14388099584694114,-0.9472476931117676,-1.0179804299176087,-0.6625652625725392,236,28964.4
8,49,0.051415937665514,-1.5280858254991214,0.01634137063651997,0.4623979980589418,-1.2546004288162078,0.20586656366442768,23,15716.51
8,50,1.7260303710606444,-0.9266006000314018,-1.954322784713334,-0.395200523339224,-0.8818912561072029,-0.290628262129148,67,22219.03
8,51,5.703620773285234e-4,-2.2108791867086968,0.08344144727630853,-0.4781491303735191,-0.24748200478902938,-1.0068275293793947,44,18478.845
8,52,3.9250469675037265,-2.7843497240401676,-1.3199755020497665,-1.3810158295297053,-0.6126633459784642,-0.6616576025268082,20,34304.72
8,53,2.1553194709915333,-1.0540185694191362,-1.4168968347797963,-0.10335321318976101,-0.587642900453397,0.45267006341383714,22,24577.495000000003
8,55,0.12327414542120119,-0.8219200189214029,-0.2563701089536322,0.34025582238454066,-1.4244341065878952,-0.32436960309012697,43,28425.6
8,58,0.5922196650332566,-1.760539363173473,0.09540545533176503,0.44387684928854526,-2.024338104859301,-0.32922241996230533,23,36238.26
8,62,1.3822816971823149,-2.453374361460994,0.3468091992689841,-0.19034071629555258,0.07368667960897543,-0.49582888048488044,114,30539.375
8,65,-4.388872902729465,-0.9835120277859473,0.19150752323269393,1.7239411242998224,-1.5664610207853749,1.6244787813622563,21,12445.36
8,66,-0.6506486172725668,-1.3704867491909636,-1.04161038348288,0.6738355578624283,-0.6521459043515163,-0.4835600590283697,43,12872.66
9,2,2.063966970421909,1.3241368210266415,-0.83756406385796,0.1305496345724487,-0.060668370907642766,1.5082964194086192,111,63592.25
9,3,3.287763987254295,0.509703864784554,-0.7843771363370102,-0.09626809892780502,0.14755742871141597,0.9241601760008535,112,45561.115000000005
